Date;CowID;CowDiagnosis;HealSchema;HealPrep;HealDays
02.02.2022;RU3101090127599;Мастит;Схема №1.4;АТРФЯ.14;6
02.02.2022;RU3101090120087;Мастит;Схема №1.2;МСТМК.24;6
02.02.2022;RU3101090120638;Мастит;Нет схемы;СХ1114;0
02.02.2022;DE0358617546;Мастит;Нет схемы;СХ1114;0
02.02.2022;RU3101090118633;Мастит;Схема №1.4;АТРФЯ.3Q;6
02.02.2022;RU3101090118567;Мастит;Нет схемы;СХ1114;0
02.02.2022;RU3101090125576;Мастит;Схема №1.2;МСТМК.3Q;6
02.02.2022;RU3101090126314;Мастит;Схема №1.4;РЕЗИНКА;6
02.02.2022;RU3101090128688;Мастит;Схема №1.5;СПТГЛ.4Q;4
02.02.2022;RU3101090126088;Мастит;Схема №1.5;СПТГЛ.3Q;4
02.02.2022;RU3101090130176;Мастит;Схема №1.4;АТРФЯ.3Q;6
02.02.2022;RU3101090129252;Мастит;Схема №1.4;БРАК;6
02.02.2022;RU3101100546991;Мастит;Схема №1.5;СПТГЛ.3Q;4
02.02.2022;RU3110204130337;Мастит;Схема №1.3;ЛАКТ.4Q;6
03.02.2022;RU3101090127898;Мастит;Схема №1.1;КНМКН.1Q;6
03.02.2022;NL0756476298;Мастит;Схема №1.1;КАНАМ.3,4Q;6
03.02.2022;NL0724447938;Мастит;Схема №1.1;КАНАМ.4Q;6
03.02.2022;RU3111005046142;Мастит;Схема №1.1;КАНАМ.1,2Q;6
03.02.2022;NL0921684415;Мастит;Схема №1.1;КАНАМ.2Q;6
03.02.2022;NL0669177800;Мастит;Схема №1.1;КАНАМ.1Нет схемы4Q;6
03.02.2022;RU3101090120219;Мастит;Схема №1.1;КНМКН.4Q;6
03.02.2022;RU3101090119668;Мастит;Схема №1.1;КНМКН.2Q;6
03.02.2022;RU3101090119757;Мастит;Схема №1.1;КНМКН.24;6
03.02.2022;RU3111005048046;Мастит;Схема №1.1;КНМКН234;6
03.02.2022;RU3101090120385;Мастит;Схема №1.4;АТРФЯ.13;6
03.02.2022;RU3101090118501;Мастит;Схема №1.1;КНМКН1Нет схемы4;6
03.02.2022;DE0360006236;Мастит;Схема №1.1;КНМКН.24;6
03.02.2022;RU3101090117186;Мастит;Схема №1.1;КНМКН.34;6
03.02.2022;NL0661765498;Мастит;Схема №1.5;СПТГЛ.24;4
03.02.2022;RU3111005016582;Мастит;Схема №1.1;КНМКН.2Q;6
03.02.2022;RU3101090120116;Мастит;Схема №1.4;АТРФЯ.24;6
03.02.2022;DE0358617546;Мастит;Схема №1.1;КНМКН.24;6
03.02.2022;RU3111005016684;Мастит;Схема №1.1;КНМКН.13;6
03.02.2022;RU3101090116740;Мастит;Схема №1.1;КНМКН.4Q;6
03.02.2022;RU3101090117615;Мастит;Схема №1.1;КНМКН1Нет схемы4;6
03.02.2022;RU3101090120087;Мастит;Схема №1.1;КНМКН.24;6
03.02.2022;RU3101090118376;Мастит;Схема №1.1;КНМКН.4Q;6
03.02.2022;RU3101090125576;Мастит;Схема №1.1;КНМКН.3Q;6
03.02.2022;RU3111005017441;Мастит;Схема №1.1;КНМКН.2Q;6
03.02.2022;DE0360311845;Мастит;Схема №1.1;КНМКН.3Q;6
03.02.2022;RU3101090118500;Мастит;Схема №1.1;КНМКН1Нет схемы4;6
03.02.2022;RU3101090115895;Мастит;Схема №1.1;КНМКН.4Q;6
03.02.2022;RU3101150166546;Мастит;Схема №1.4;АТРФЯ234;6
03.02.2022;RU3101090125560;Мастит;Схема №1.1;КНМКН.4Q;6
03.02.2022;RU3101090118567;Мастит;Схема №1.1;КНМКН.3Q;6
03.02.2022;RU3101090118832;Мастит;Схема №1.1;КНМКН.4Q;6
03.02.2022;RU3101090119630;Мастит;Схема №1.1;КНМКН.4Q;6
03.02.2022;RU3101090120638;Мастит;Схема №1.1;КНМКН.2Q;6
03.02.2022;RU3101090120219;Мастит;Нет схемы;СХ1114;0
03.02.2022;DE0359842102;Мастит;Схема №1.1;КНМКН.2Q;6
03.02.2022;RU3101090125491;Мастит;Схема №1.1;КНМКН.34;6
03.02.2022;DE0360789173;Мастит;Схема №1.1;КНМКН.3Q;6
03.02.2022;NL0742257742;Мастит;Схема №1.4;ЙОД 2Q;6
03.02.2022;RU3110204122186;Мастит;Схема №1.4;ЙОД 2Q;6
03.02.2022;RU3110204122043;Мастит;Схема №1.3;ЛКТМС.2Q;6
03.02.2022;RU3101090125709;Мастит;Схема №1.3;ЛКТМС.3Q;6
03.02.2022;RU3101090127209;Мастит;Схема №1.4;АТРФЯ.24;6
03.02.2022;US5347882719;Мастит;Схема №1.3;ЛКТМС.3Q;6
03.02.2022;RU3101090115985;Мастит;Схема №1.4;АТРФЯ.1Q;6
03.02.2022;NL0724447938;Мастит;Схема №1.1;ЛАКТО.4Q;6
03.02.2022;NL0669177800;Мастит;Схема №1.1;ЛАКТО.1Нет схемы4Q;6
03.02.2022;NL0921684415;Мастит;Схема №1.1;ЛАКТО.2Q;6
03.02.2022;RU3111005046142;Мастит;Схема №1.1;ЛАКТО.1,2Q;6
03.02.2022;NL0756476298;Мастит;Схема №1.1;ЛАКТО.3,4Q;6
03.02.2022;RU3101090125491;Мастит;Схема №1.1;КНМКН134;6
03.02.2022;RU3101090118567;Мастит;Схема №1.1;КНМКН23Q;6
03.02.2022;RU3101090119757;Мастит;Схема №1.1;КНМКН234;6
03.02.2022;DE0358617546;Мастит;Схема №1.1;КНМКН124;6
03.02.2022;RU3101090120219;Мастит;Схема №1.1;КНМК1Нет схемы4Q;6
04.02.2022;RU3101150109244;Мастит;Схема №1.3;ЛКТМС.4Q;6
04.02.2022;RU3101150109923;Мастит;Схема №1.3;ЛКТМС.3Q;6
04.02.2022;RU3101150140110;Мастит;Схема №1.1;КНМКН.3Q;6
04.02.2022;RU3101150108671;Мастит;Схема №1.1;КНМКН.4Q;6
04.02.2022;RU3101150108801;Мастит;Схема №1.2;МСТМК.3Q;6
04.02.2022;RU3101050335247;Мастит;Схема №1.2;МСТМК.2Q;6
04.02.2022;RU3101090127462;Мастит;Схема №1.2;МСТМК.2Q;6
04.02.2022;RU3101150108100;Мастит;Схема №1.2;МСТМК.1Q;6
04.02.2022;NL0669201596;Мастит;Схема №1.1;KANAM.3Q;6
04.02.2022;RU3101150140482;Мастит;Схема №1.5;СПТГЛ.4Q;4
04.02.2022;RU3101090119033;Мастит;Схема №1.2;МСТМК.3Q;6
04.02.2022;RU3110204121524;Мастит;Схема №1.1;КНМКН.3Q;6
04.02.2022;RU3101090116629;Мастит;Схема №1.1;КНМКН.1Q;6
04.02.2022;NL0671028109;Мастит;Схема №1.3;ЛАКТО.24Q;6
04.02.2022;NL0729023485;Мастит;Схема №1.3;ЛАКТО.1,2,4Q;6
04.02.2022;NL0949141464;Мастит;Схема №1.3;ЛАКТО.1,3Q;6
04.02.2022;RU3111005003087;Мастит;Схема №1.3;ЛАКТО.1,3,4Q;6
04.02.2022;RU3110204121680;Мастит;Схема №1.2;МАСКС.2Q;6
04.02.2022;RU3101090119478;Мастит;Схема №1.4;РЕЗИНКА;6
04.02.2022;RU3101090127572;Мастит;Схема №1.5;СПТГЛ.4Q;4
04.02.2022;RU3101090130126;Мастит;Схема №1.3;ЛКТМС.3Q;6
04.02.2022;RU3101090128850;Мастит;Схема №1.3;СМОТРЕТЬ;6
04.02.2022;RU3101090126956;Мастит;Схема №1.3;ЛКТМС.2Q;6
04.02.2022;RU3111005016754;Мастит;Схема №1.4;ВСЕ 1.4;6
04.02.2022;RU3101090116629;Мастит;Нет схемы;СХ1114;0
04.02.2022;NL0729023485;Мастит;Схема №1.3;ЛАКТО.1Нет схемы4Q;6
04.02.2022;RU3111005003087;Мастит;Схема №1.3;ЛАКТО.1Нет схемы4Q;6
05.02.2022;DE0358620711;Мастит;Схема №1.4;АТРФЯ.3Q;6
05.02.2022;RU3101090118055;Мастит;Схема №1.4;АТРФЯ.2Q;6
05.02.2022;NL0675025180;Мастит;Схема №1.4;АГАЛАКТИЯ;6
05.02.2022;NL0925267032;Мастит;Схема №1.3;ЛАКТО.3,4Q;6
05.02.2022;RU3111005046294;Мастит;Схема №1.3;ЛАКТО.4Q;6
05.02.2022;RU3101100547029;Мастит;Схема №1.3;ЛАКТО.3Q;6
05.02.2022;RU3101090128850;Мастит;Схема №1.4;ЗАПУСТИТ;6
05.02.2022;RU3101100546991;Мастит;Схема №1.4;РЕЗИНКА4;6
05.02.2022;RU3101090126088;Мастит;Схема №1.4;АТРФЯ.3Q;6
05.02.2022;RU3110204130424;Мастит;Схема №1.2;МАСКС.4Q;6
05.02.2022;RU3110204122454;Мастит;Схема №1.3;ЛАК.1Нет схемы4Q;6
05.02.2022;RU3101090118592;Мастит;Схема №1.3;ЛКТМС.4Q;6
05.02.2022;RU3110204121553;Мастит;Схема №1.2;МАСКС.2Q;6
05.02.2022;RU3101090118921;Мастит;Схема №1.4;АТРФЯ.2Q;6
05.02.2022;RU3110204122374;Мастит;Схема №1.2;МАСКС.4Q;6
05.02.2022;RU3110204121158;Мастит;Схема №1.2;МАСКС.4Q;6
05.02.2022;RU3101090118773;Мастит;Схема №1.4;АТРФЯ.2Q;6
05.02.2022;RU3101090124447;Мастит;Схема №1.1;КНМКН.4Q;6
05.02.2022;RU3111005016131;Мастит;Схема №1.3;ЛАКТО.2Q;6
05.02.2022;RU3111005016918;Мастит;Схема №1.3;ЛАКТО.3Q;6
05.02.2022;DE0358304127;Мастит;Схема №1.4;АТРОФ3;6
05.02.2022;RU3110204130633;Мастит;Схема №1.4;АТРОФ3;6
05.02.2022;NL0762055483;Мастит;Схема №1.4;АТРОФ1,4;6
05.02.2022;DE0358841804;Мастит;Схема №1.4;АТРОФ1,4;6
05.02.2022;RU3101100546529;Мастит;Схема №1.4;АТРОФ1;6
06.02.2022;RU3101090119164;Мастит;Схема №1.3;ЛКТМС.3Q;6
06.02.2022;RU3101090120152;Мастит;Схема №1.4;АТРФЯ.2Q;6
06.02.2022;RU3101090119757;Мастит;Схема №1.1;КНМКН.3Q;6
06.02.2022;DE0358617546;Мастит;Схема №1.1;КНМКН.1Q;6
06.02.2022;RU3101090128821;Мастит;Схема №1.1;КНМКН.2Q;6
06.02.2022;RU3101090120219;Мастит;Схема №1.1;КНМКН.3Q;6
06.02.2022;RU3101090118782;Мастит;Схема №1.1;КНМКН.1Q;6
06.02.2022;RU3101150108790;Мастит;Схема №1.3;ЛКТМС.23;6
06.02.2022;RU3110204130796;Мастит;Схема №1.2;МАСКС.3Q;6
06.02.2022;RU3101090128372;Мастит;Схема №1.5;СПТГЛ.3Q;4
06.02.2022;RU3101090127168;Мастит;Схема №1.2;МСТМК.1Q;6
06.02.2022;RU3101150109723;Мастит;Схема №1.2;МСТМК.2Q;6
06.02.2022;RU3101150140013;Мастит;Схема №1.2;МСТМК.3Q;6
06.02.2022;RU3101150109592;Мастит;Схема №1.2;МСТМК.2Q;6
06.02.2022;RU3101100503515;Мастит;Схема №1.4;ХРОНИЧ.3,4;6
06.02.2022;NL0751945128;Мастит;Схема №1.4;ХРОНИЧ 2;6
06.02.2022;RU3101100503666;Мастит;Схема №1.3;ЛАКТО.3Q;6
06.02.2022;RU3101100546208;Мастит;Схема №1.3;ЛАКТО.2Q;6
06.02.2022;RU3111005016377;Мастит;Схема №1.3;ЛАКТО.2Q;6
06.02.2022;RU3101100546795;Мастит;Схема №1.3;ЛАКТО.3Q;6
06.02.2022;RU3111005003193;Мастит;Схема №1.3;ЛАКТО.3Q;6
06.02.2022;RU3101090119033;Мастит;Схема №1.1;КНМКН.3Q;6
06.02.2022;RU3101150108703;Мастит;Схема №1.1;КНМКН.2Q;6
06.02.2022;RU3101090120219;Мастит;Схема №1.1;КНМК1Нет схемы4Q;6
07.02.2022;RU3101090117168;Мастит;Схема №1.1;КНМКН.13;6
07.02.2022;RU3101150108228;Мастит;Схема №1.1;КНМКН.4Q;6
07.02.2022;RU3101090126445;Мастит;Схема №1.2;МСТМК.1Q;6
07.02.2022;RU3101090117689;Мастит;Схема №1.1;КНМКН.2Q;6
07.02.2022;RU3101150140471;Мастит;Схема №1.1;КНМКН.2Q;6
07.02.2022;RU3111005016815;Мастит;Схема №1.1;КНМКН.1Q;6
07.02.2022;RU3101090118371;Мастит;Схема №1.1;КНМКН.4Q;6
07.02.2022;DE0359842102;Мастит;Схема №1.1;КНМКН.2Q;6
07.02.2022;RU3101090118517;Мастит;Схема №1.4;АТРФЯ.4Q;6
07.02.2022;RU3101090127599;Мастит;Схема №1.4;АТРФЯ.14;6
07.02.2022;RU3101090125961;Мастит;Схема №1.4;АТРФЯ.3Q;6
07.02.2022;RU3101090116631;Мастит;Схема №1.4;АТРФЯ.1Q;6
07.02.2022;RU3101090116180;Мастит;Схема №1.1;КНМКН.4Q;6
07.02.2022;RU3101090117747;Мастит;Схема №1.1;КНМКН.13;6
07.02.2022;DE0358676088;Мастит;Схема №1.1;КНМКН1Нет схемы4;6
07.02.2022;DE0358620711;Мастит;Схема №1.1;КНМКН.3Q;6
07.02.2022;RU3101090118633;Мастит;Схема №1.4;АТРФЯ.3Q;6
07.02.2022;RU3110204130528;Мастит;Схема №1.2;МАСКС.3Q;6
07.02.2022;NL0758855932;Мастит;Схема №1.2;МАСКС.2Q;6
07.02.2022;RU3101090116548;Мастит;Схема №1.3;ЛКТМС.34;6
07.02.2022;RU3101090129252;Мастит;Схема №1.4;АТРБРАК;6
07.02.2022;RU3101090130623;Мастит;Схема №1.3;ГЛАЗА;6
07.02.2022;RU3101090116886;Мастит;Схема №1.3;ЛКТМС.2Q;6
07.02.2022;RU3101090127209;Мастит;Схема №1.4;АТРФЯ.3Q;6
08.02.2022;RU3101150108870;Мастит;Схема №1.1;КНМКН.4Q;6
08.02.2022;RU3101150109495;Мастит;Схема №1.1;КНМКН.4Q;6
08.02.2022;RU3101090117783;Мастит;Схема №1.1;КНМКН.24;6
08.02.2022;RU3101150166584;Мастит;Схема №1.1;КНМКН.2Q;6
08.02.2022;RU3101150140109;Мастит;Схема №1.2;МСТМК.1Q;6
08.02.2022;RU3101090129638;Мастит;Схема №1.1;КНМКН.1Q;6
08.02.2022;RU3101150166184;Мастит;Схема №1.1;КНМКН.3Q;6
08.02.2022;RU3101150140482;Мастит;Схема №1.4;АТРФЯ.4Q;6
08.02.2022;NL0875490300;Мастит;Схема №1.1;KANAM13Q;6
08.02.2022;RU3101100503050;Мастит;Схема №1.4;IOD 2Q;6
08.02.2022;RU3111005007875;Мастит;Схема №1.1;KANAM.2Q;6
08.02.2022;RU3101090119754;Мастит;Схема №1.5;СПТГЛ.1Q;4
08.02.2022;RU3111005016761;Мастит;Схема №1.5;СПТГЛ.1Q;4
08.02.2022;RU3101090116156;Мастит;Схема №1.5;СПТГЛ.1Q;4
08.02.2022;RU3101090119122;Мастит;Схема №1.5;СПТГЛ.1Q;4
08.02.2022;RU3101090119993;Мастит;Схема №1.5;СПТГЛ.4Q;4
08.02.2022;RU3101090120315;Мастит;Схема №1.5;СПТГЛ.4Q;4
08.02.2022;RU3101090116968;Мастит;Схема №1.5;СПТГЛ.13;4
08.02.2022;RU3101090119800;Мастит;Схема №1.5;СПТГЛ.4Q;4
08.02.2022;RU3101150140499;Мастит;Схема №1.3;ЛКТМС.1Q;6
08.02.2022;RU3101090102497;Мастит;Схема №1.2;МСТМК.3Q;6
08.02.2022;RU3111005046142;Мастит;Схема №1.3;ЛАКТО.1,2Q;6
08.02.2022;RU3101090120219;Мастит;Схема №1.2;МСТМК1Нет схемы4;6
08.02.2022;RU3101090119757;Мастит;Схема №1.2;МСТМК234;6
08.02.2022;RU3101090117597;Мастит;Схема №1.2;МСТМК.2Q;6
08.02.2022;NL0669177800;Мастит;Схема №1.3;ЛАКТО.1Нет схемы4Q;6
08.02.2022;DE0359842102;Мастит;Схема №1.2;МСТМК.2Q;6
08.02.2022;RU3101090125491;Мастит;Схема №1.2;МСТМК134;6
08.02.2022;RU3101090117615;Мастит;Схема №1.2;МСТМК234;6
08.02.2022;RU3111005017441;Мастит;Схема №1.2;МСТМК.2Q;6
08.02.2022;RU3111005048046;Мастит;Схема №1.2;МСТМК234;6
08.02.2022;DE0360006236;Мастит;Схема №1.3;ЛКТМС.24;6
08.02.2022;RU3110204121251;Мастит;Схема №1.2;МАСКС.4Q;6
08.02.2022;RU3110204122043;Мастит;Схема №1.3;ЛКТМС.2Q;6
08.02.2022;RU3101090125709;Мастит;Схема №1.3;ЛКТМС.3Q;6
08.02.2022;US5347882719;Мастит;Схема №1.3;ЛКТМС.3Q;6
08.02.2022;NL0742257742;Мастит;Схема №1.4;ЙОД;6
08.02.2022;RU3101090119630;Мастит;Схема №1.4;АТРФЯ.4Q;6
08.02.2022;RU3101090120385;Мастит;Схема №1.4;АТРФЯ13Q;6
08.02.2022;RU3101090120638;Мастит;Схема №1.4;АТРФЯ.2Q;6
08.02.2022;RU3101090118567;Мастит;Схема №1.4;АТРФЯ.2Q;6
08.02.2022;RU3111005016582;Мастит;Схема №1.4;АТРФЯ.2Q;6
08.02.2022;RU3101090118832;Мастит;Схема №1.3;ЛКТМС.4Q;6
08.02.2022;DE0360789173;Мастит;Схема №1.3;ЛКТМС.3Q;6
08.02.2022;RU3101090118501;Мастит;Схема №1.3;ЛКТМ1Нет схемы4Q;6
08.02.2022;RU3101090118500;Мастит;Схема №1.4;АТРФЯ.1Q;6
08.02.2022;RU3101090115895;Мастит;Схема №1.4;АТРФЯ.4Q;6
08.02.2022;RU3101090125560;Мастит;Схема №1.4;АТРФЯ.4Q;6
08.02.2022;NL0756476298;Мастит;Схема №1.3;ЛАКТО.3,4Q;6
08.02.2022;NL0875490300;Мастит;Схема №1.1;KANAM1Q;6
08.02.2022;RU3101090118832;Мастит;Схема №1.3;ЛКТМС.24;6
08.02.2022;RU3101090118567;Мастит;Схема №1.4;АТРФЯ.24;6
08.02.2022;RU3101090118567;Мастит;Схема №1.4;АТРФЯ234;6
09.02.2022;DE1603957720;Мастит;Схема №1.4;IOD 1Q;6
09.02.2022;DE0360311845;Мастит;Схема №1.4;АТРФЯ.3Q;6
09.02.2022;RU3101090130126;Мастит;Схема №1.3;ЛКТМС.3Q;6
09.02.2022;RU3101090124447;Мастит;Схема №1.4;АТРФЯ.4Q;6
09.02.2022;RU3101090119712;Мастит;Схема №1.3;ЛКТМС.13;6
09.02.2022;RU3101090126956;Мастит;Схема №1.3;ЛКТМС.2Q;6
09.02.2022;RU3101090118500;Мастит;Схема №1.3;ЛКТМС234;6
09.02.2022;RU3101090119712;Мастит;Нет схемы;СХ1114;0
09.02.2022;RU3101090119676;Мастит;Схема №1.2;МСТМК.2Q;6
09.02.2022;RU3111005048046;Мастит;Схема №1.4;АТРФЯ234;6
09.02.2022;RU3101050305102;Мастит;Схема №1.3;ЛКТМС.2Q;6
09.02.2022;NL0949141464;Мастит;Схема №1.3;ЛАКТО.1,3Q;6
09.02.2022;NL0671028109;Мастит;Схема №1.3;ЛАКТО.4Q;6
09.02.2022;RU3101150109923;Мастит;Схема №1.4;АТРФЯ.3Q;6
09.02.2022;RU3101090128925;Мастит;Схема №1.2;МСТМК.1Q;6
09.02.2022;RU3101090128704;Мастит;Схема №1.1;КНМКН.3Q;6
09.02.2022;RU3101150140695;Мастит;Схема №1.3;ЛКТМС.3Q;6
09.02.2022;NL0729023485;Мастит;Схема №1.4;ХРОНИЧ.МАСТ;6
10.02.2022;RU3110204121524;Мастит;Схема №1.2;МСТМК.4Q;6
10.02.2022;RU3101150108801;Мастит;Схема №1.3;ЛКТМС.3Q;6
10.02.2022;RU3111005016131;Мастит;Схема №1.3;ЛАКТО.2Q;6
10.02.2022;RU3110204122823;Мастит;Схема №1.3;ЛАКТО.4Q;6
10.02.2022;RU3111005016883;Мастит;Схема №1.3;ЛАКТО.4Q;6
10.02.2022;NL0759026546;Мастит;Схема №1.3;ЛАКТО.1Q;6
10.02.2022;DE0538921787;Мастит;Схема №1.3;ЛАКТО.1Q;6
10.02.2022;RU3101100503396;Мастит;Схема №1.4;IOD4;6
10.02.2022;RU3101090127455;Мастит;Схема №1.3;ЛКТМС.3Q;6
10.02.2022;RU3101090116886;Мастит;Схема №1.4;РЕЗИНКА2;6
10.02.2022;RU3101090117615;Мастит;Схема №1.1;ЦЕФ.1Нет схемы4;6
10.02.2022;RU3101090118055;Мастит;Схема №1.4;АТРФЯ.2Q;6
10.02.2022;RU3101090118921;Мастит;Схема №1.4;АТРФЯ.2Q;6
10.02.2022;RU3101090118592;Мастит;Схема №1.1;ЦЕФ.4Q;6
10.02.2022;RU3101090116740;Мастит;Схема №1.1;ЦЕФ.4Q;6
10.02.2022;RU3110204121553;Мастит;Схема №1.2;МАСКС.2Q;6
10.02.2022;RU3101090116740;Мастит;Схема №1.1;ЦЕФ 24;6
11.02.2022;RU3101090126088;Мастит;Схема №1.4;АТРФЯ.3Q;6
11.02.2022;RU3101090129607;Мастит;Схема №1.2;МСТМК.2Q;6
11.02.2022;RU3101090119164;Мастит;Схема №1.2;МСТМК.3Q;6
11.02.2022;RU3101100546208;Мастит;Схема №1.3;ЛАКТО.2Q;6
11.02.2022;DE0358617546;Мастит;Схема №1.1;ЦЕФ.2Q;6
11.02.2022;RU3101090120152;Мастит;Схема №1.4;АТРФЯ.2Q;6
11.02.2022;RU3111005002078;Мастит;Схема №1.3;ЛАКТО.3Q;6
11.02.2022;RU3111005016377;Мастит;Схема №1.3;ЛАКТО.4Q;6
11.02.2022;RU3101100546795;Мастит;Схема №1.3;ЛАКТО.3,4Q;6
11.02.2022;RU3101090118623;Мастит;Схема №1.2;МСТМК.3Q;6
11.02.2022;RU3101090125113;Мастит;Схема №1.1;ЦЕФ.2Q;6
11.02.2022;DE0358642029;Мастит;Схема №1.4;АТРФЯ.2Q;6
11.02.2022;DE0358617546;Мастит;Схема №1.1;ЦЕФ 1Нет схемы4;6
12.02.2022;RU3101090126439;Мастит;Схема №1.2;МСТМК.2Q;6
12.02.2022;RU3101150109592;Мастит;Схема №1.3;ЛКТМС.2Q;6
12.02.2022;RU3101050300879;Мастит;Схема №1.2;МСТМК.4Q;6
12.02.2022;RU3101150140013;Мастит;Схема №1.3;ЛКТМС.3Q;6
12.02.2022;RU3101090119033;Мастит;Схема №1.2;МСТМК.3Q;6
12.02.2022;RU3101090129252;Мастит;Схема №1.4;АТРФ ВСЕ;6
12.02.2022;RU3101090115985;Мастит;Схема №1.4;РЕЗИНКА;6
12.02.2022;RU3101090130623;Мастит;Схема №1.4;ГЛАЗЗА;6
12.02.2022;NL0754076476;Мастит;Схема №1.3;ЛАКТО.1Q;6
12.02.2022;RU3101090118633;Мастит;Схема №1.4;АТРФЯ.3Q;6
12.02.2022;NL0742359079;Мастит;Схема №1.3;ЛАКТО.2Q;6
12.02.2022;RU3101090125961;Мастит;Схема №1.4;АТРФЯ.3Q;6
12.02.2022;RU3101090118782;Мастит;Схема №1.1;ЦЕФ.1Q;6
12.02.2022;NL0759721843;Мастит;Схема №1.3;ЛАКТО.2,3Q;6
12.02.2022;RU3101090116631;Мастит;Схема №1.4;АТРФЯ.1Q;6
12.02.2022;RU3101090120116;Мастит;Схема №1.4;АТРФЯ.2Q;6
12.02.2022;RU3101090127599;Мастит;Схема №1.4;АТРФЯ.14;6
12.02.2022;RU3101090117747;Мастит;Схема №1.1;ЦЕФ.13;6
13.02.2022;NL0923361705;Мастит;Схема №1.3;ЛАКТО.2Q;6
13.02.2022;RU3101150140499;Мастит;Схема №1.2;МСТМК.1Q;6
13.02.2022;RU3101090128688;Мастит;Схема №1.2;МСТМК.4Q;6
13.02.2022;RU3101090125709;Мастит;Схема №1.2;МСТМК.3Q;6
13.02.2022;US5347882719;Мастит;Схема №1.4;АТРФЯ.3Q;6
13.02.2022;RU3101090125576;Мастит;Схема №1.1;ЦЕФЛ 3;6
13.02.2022;NL0742257742;Мастит;Схема №1.4;ЙОД?;6
13.02.2022;RU3101090120638;Мастит;Схема №1.4;АТРФЯ.2Q;6
13.02.2022;RU3101090118500;Мастит;Схема №1.4;АТРФЯ.1Q;6
13.02.2022;DE0360006236;Мастит;Схема №1.1;ЦЕФЛ.4Q;6
13.02.2022;DE0360789173;Мастит;Схема №1.4;АТРФЯ.3Q;6
13.02.2022;RU3101090120385;Мастит;Схема №1.4;АТРФЯ.13;6
13.02.2022;RU3101090117597;Мастит;Схема №1.2;МСТМК.2Q;6
13.02.2022;RU3111005016582;Мастит;Схема №1.4;АТРФЯ.2Q;6
13.02.2022;RU3101090116629;Мастит;Схема №1.1;ЦЕФЛ 3;6
13.02.2022;RU3101090120087;Мастит;Схема №1.4;АТРФЯ.1Q;6
13.02.2022;RU3101090118501;Мастит;Схема №1.1;ЦЕФЛ 3;6
13.02.2022;RU3101090102497;Мастит;Схема №1.2;МСТМК.3Q;6
13.02.2022;RU3101090119757;Мастит;Схема №1.2;МСТМК.24;6
13.02.2022;RU3101090125491;Мастит;Схема №1.1;ЦЕФЛ 134;6
13.02.2022;RU3101090115895;Мастит;Схема №1.4;АТРФЯ.4Q;6
13.02.2022;RU3101090120219;Мастит;Схема №1.2;МСТМК1Нет схемы4;6
13.02.2022;RU3101090119630;Мастит;Схема №1.4;АТРФЯ.4Q;6
13.02.2022;RU3111005046142;Мастит;Схема №1.4;ХРОНИЧ.1,2Q;6
13.02.2022;NL0669177800;Мастит;Схема №1.4;ХРОНИЧ.1,4Q;6
13.02.2022;RU3111005003087;Мастит;Схема №1.3;ЛАКТО.3Q;6
13.02.2022;NL0756476298;Мастит;Схема №1.4;ХРОНИЧ3,4Q;6
13.02.2022;NL0742257742;Мастит;Схема №1.3;ЛАКТ.4Q;6
13.02.2022;NL0742257742;Мастит;Схема №1.4;ЙОД2Q;6
13.02.2022;RU3101090117783;Мастит;Схема №1.2;МСТМК.3Q;6
13.02.2022;RU3101090126445;Мастит;Схема №1.3;ЛКТМС.1Q;6
13.02.2022;RU3101090118501;Мастит;Схема №1.1;ЦЕФЛ 1Нет схемы4;6
13.02.2022;RU3111005016582;Мастит;Схема №1.4;АТРФЯ.24;6
13.02.2022;RU3101090102497;Мастит;Схема №1.2;МСТМК.34;6
13.02.2022;DE0360006236;Мастит;Схема №1.1;ЦЕФЛ.24;6
14.02.2022;RU3101090130533;Мастит;Схема №1.1;КНМКН.4Q;6
14.02.2022;NL0698539293;Мастит;Схема №1.4;АТРОФ4Q;6
14.02.2022;RU3101150166184;Мастит;Схема №1.2;МСТМК.3Q;6
14.02.2022;RU3101100503515;Мастит;Схема №1.4;АТРОФ3,4Q;6
14.02.2022;NL0756476298;Мастит;Схема №1.4;АТРОФ3,4Q;6
14.02.2022;RU3101050305102;Мастит;Схема №1.2;МСТМК.2Q;6
14.02.2022;RU3111005016419;Мастит;Схема №1.4;АТРОФ1,2Q;6
14.02.2022;RU3101090128704;Мастит;Схема №1.2;МСТМК.3Q;6
14.02.2022;RU3101090126956;Мастит;Схема №1.2;МСТМК.2Q;6
14.02.2022;NL0751945128;Мастит;Схема №1.4;АТРОФ2Q;6
14.02.2022;NL0671028109;Мастит;Схема №1.3;ЛАКТО.4Q;6
14.02.2022;NL0724447938;Мастит;Схема №1.4;АТРОФ4Q;6
14.02.2022;RU3101100516020;Мастит;Схема №1.4;АТРОФ3Q;6
14.02.2022;RU3111005046142;Мастит;Схема №1.4;АТРОФ1,2Q;6
14.02.2022;RU3101090128925;Мастит;Схема №1.2;МСТМК.1Q;6
14.02.2022;NL0669177800;Мастит;Схема №1.4;АТРОФ1,4Q;6
14.02.2022;RU3101090118832;Мастит;Схема №1.1;ЦЕФЛ 4;6
14.02.2022;DE0359842102;Мастит;Схема №1.2;МСТМК124;6
14.02.2022;RU3101090118567;Мастит;Схема №1.4;АТРФЯ.4Q;6
