Date;CowID;TempSchema;TempPrep;TempDays
04.10.2021;NL0722421288;Схема №3.3;ВТФ+КЕТ39,6;4
04.10.2021;RU3101090118588;Схема №3.3;ИНФЛАРЕТ;4
04.10.2021;RU3101090118756;Схема №3.3;ИНФЛАРЕТ;4
04.10.2021;RU3101090117769;Схема №3.3;ИНФЛАРЕТ;4
04.10.2021;RU3101090156378;Схема №3.3;ИНФЛАРЕТ;4
04.10.2021;RU3111005016587;Схема №3.3;ИНФЛАРЕТ;4
07.10.2021;RU3101090117769;Схема №3.3;ИНФЛАРЕТ;4
07.10.2021;RU3101090156378;Схема №3.3;ИНФЛАРЕТ;4
09.10.2021;DE0360732427;Схема №3.3;INFL;4
09.10.2021;RU3101090127168;Схема №3.3;ИНФЛРТ;4
09.10.2021;RU3101090128850;Схема №3.3;ИНФЛРТ;4
09.10.2021;RU3101090127502;Схема №3.3;ИНФЛРТ;4
09.10.2021;RU3111005016773;Схема №3.3;ИНФЛРТ;4
09.10.2021;RU3101090125575;Схема №3.3;ИНФЛРТ;4
09.10.2021;RU3101090129325;Схема №3.3;ИНФЛРТ;4
09.10.2021;RU3101090117681;Схема №3.3;ИНФЛАРЕТ;4
10.10.2021;NL0944831539;Схема №3.3;INFL;4
12.10.2021;NL0883308833;Схема №3.3;INFL;4
15.10.2021;NL0944831539;Схема №3.3;INFL;4
17.10.2021;RU3101090128850;Схема №3.3;ИНФЛРТ;4
17.10.2021;RU3101150173925;Схема №3.3;ИНФЛРТ;4
17.10.2021;RU3101090127209;Схема №3.3;ИНФЛРТ;4
17.10.2021;RU3101090127572;Схема №3.3;ИНФЛРТ;4
17.10.2021;RU3101090125575;Схема №3.3;ИНФЛРТ;4
17.10.2021;RU3101090127502;Схема №3.3;ИНФЛРТ;4
18.10.2021;RU3101090125757;Схема №3.3;СХ№3.3;4
19.10.2021;NL0682923923;Схема №3.3;INFL;4
21.10.2021;RU3101150166306;Схема №3.3;СХ№40;4
26.10.2021;NL0682923923;Схема №3.3;INFL;4
27.10.2021;NL0874158647;Схема №3.3;INFL;4
27.10.2021;DE0360718327;Схема №3.3;INFL;4
02.11.2021;RU3111005008633;Схема №3.3;INFL;4
03.11.2021;RU3111005009008;Схема №3.3;INFL;4
06.11.2021;RU3101100502752;Схема №3.3;INFL;4
10.11.2021;NL0565729653;Схема №3.3;INFL;4
16.11.2021;RU3111005017603;Схема №3.3;INFL;4
17.11.2021;RU3101090130697;Нет схемы;МЕЛОКСИН;NULL
18.11.2021;RU3101150166604;Нет схемы;МЕЛОКСИН;NULL
27.11.2021;RU3101090130318;Схема №3.3;ИНФЛРТ;4
04.12.2021;RU3101090159081;Схема №3.3;ИНФЛРТ;4
06.12.2021;RU3101090159042;Схема №3.3;СХ№3.3;4
08.12.2021;RU3101090130266;Схема №3.3;ИНФЛРТ;4
09.12.2021;RU3101090159200;Нет схемы;МЕЛОКСИН;NULL
10.12.2021;RU3110204140806;Схема №3.3;ИНФЛРТ;4
15.12.2021;DE0361235129;Схема №3.3;INFL;4
16.12.2021;RU3101090120267;Схема №3.3;ИНФЛАРЕТ;4
19.12.2021;DE1603714343;Схема №3.3;INFL;4
20.12.2021;RU3111005007416;Схема №3.3;INFL;4
21.12.2021;RU3111005007002;Схема №3.3;INFL;4
23.12.2021;RU3111005017067;Схема №3.3;INFL;4
26.12.2021;NL0918627630;Схема №3.3;INFL;4
26.12.2021;DE0360531151;Схема №3.3;INFL;4
